title,mean,count
For Love of the Game (1999),3.110420650095602,2092
For Love or Money (1993),3.1070640176600444,906
For Richer or Poorer (1997),2.71015625,640
For Roseanna (Roseanna's Grave) (1997),3.58587786259542,262
For Whom the Bell Tolls (1943),3.6609669811320753,848
For Your Consideration (2006),3.0345238095238094,420
For Your Eyes Only (1981),3.442472143042239,3859
For a Few Dollars More (Per qualche dollaro in piÃ¹) (1965),3.969875500222321,4498
For the Bible Tells Me So (2007),3.6339285714285716,112
For the Birds (2000),3.95771144278607,201
For the Boys (1991),2.824127906976744,344
For the Love of Benji (1977),2.5390243902439025,205
Forbidden Games (Jeux interdits) (1952),3.8961748633879782,183
Forbidden Planet (1956),3.8705597416576962,3716
Force 10 from Navarone (1978),3.3093781855249746,981
Force of Evil (1948),3.7474402730375425,293
Forces of Nature (1999),2.7066735644076565,1933
Foreign Correspondent (1940),3.8523706896551726,928
Forever Young (1992),3.0634920634920637,2961
Forget Paris (1995),3.201542416452442,5835
Forgetting Sarah Marshall (2008),3.6742048438867814,3427
Forgotten Silver (1996),3.7376623376623375,385
Formula 51 (2001),2.9568345323741005,556
Forrest Gump (1994),4.001094504830918,52992
Fort Apache (1948),3.5748663101604277,187
"Fort Apache, the Bronx (1981)",3.171122994652406,187
Fortress (1992),2.8512544802867383,279
Foul Play (1978),3.5754310344827585,464
Four Brothers (2005),3.3099571734475375,934
Four Christmases (2008),2.8976510067114094,298
"Four Days in September (O Que Ã Isso, Companheiro?) (1997)",3.7830459770114944,348
Four Lions (2010),3.6738013698630136,584
Four Rooms (1995),3.352610261026103,4444
Four Weddings and a Funeral (1994),3.6384532849125124,24232
Foxcatcher (2014),3.436046511627907,172
Foxfire (1996),3.1746031746031744,882
Foxy Brown (1974),3.1839622641509435,212
Fracture (2007),3.687779910428663,1563
Frailty (2001),3.66631711409396,2384
Frances (1982),3.67972027972028,715
Frances Ha (2012),3.746031746031746,252
Frankenstein (1931),3.871375116931712,3207
Frankenstein Meets the Wolf Man (1943),3.0691358024691358,405
Frankenweenie (2012),3.319327731092437,238
Frankie Starlight (1995),3.2768817204301075,186
Frankie and Johnny (1966),2.8620689655172415,145
Frankie and Johnny (1991),3.1406060606060606,825
Franklyn (2008),3.2459016393442623,122
Frantic (1988),3.3628318584070795,1017
Freaks (1932),3.8069883527454245,1202
Freaky Friday (1977),3.066532258064516,1736
Freaky Friday (2003),3.157236572365724,2439
Fred Claus (2007),2.699561403508772,228
Freddy Got Fingered (2001),2.0992419021364577,1451
Freddy vs. Jason (2003),2.503528581510233,1417
Free Enterprise (1998),3.3772522522522523,444
Free Willy (1993),2.619818063677713,7695
Free Willy 2: The Adventure Home (1995),2.2490655793408085,2943
Free Willy 3: The Rescue (1997),1.6760722347629797,886
Freedom Writers (2007),3.6647940074906367,534
Freedomland (2006),2.5082872928176796,181
Freejack (1992),2.526009582477755,1461
Freeway (1996),3.5270935960591134,1421
French Kiss (1995),3.294186729301233,10218
French Twist (Gazon maudit) (1995),3.380038387715931,1042
Frenzy (1972),3.6120527306967984,1062
Frequency (2000),3.581670733457729,6967
Frequently Asked Questions About Time Travel (2009),3.747767857142857,448
Fresh (1994),3.8407851690294437,917
Frida (2002),3.7590472673559825,2708
Friday (1995),3.5559511698880977,3932
Friday After Next (2002),2.6644562334217508,377
Friday Night Lights (2004),3.546959199384142,1299
Friday the 13th (1980),2.877276548052676,3569
Friday the 13th (2009),2.584710743801653,242
Friday the 13th Part 2 (1981),2.4086153846153846,1625
Friday the 13th Part 3: 3D (1982),2.1228813559322033,1298
Friday the 13th Part IV: The Final Chapter (1984),2.182343234323432,1212
Friday the 13th Part V: A New Beginning (1985),1.9823747680890538,1078
Friday the 13th Part VI: Jason Lives (1986),2.0849870578084557,1159
Friday the 13th Part VII: The New Blood (1988),1.9793346774193548,992
Friday the 13th Part VIII: Jason Takes Manhattan (1989),1.748487467588591,1157
Fried Green Tomatoes (1991),3.7390401758456466,8189
Friendly Persuasion (1956),3.823920265780731,301
Friends & Lovers (1999),2.7636363636363637,330
Friends with Benefits (2011),3.3,635
Friends with Kids (2011),3.2580645161290325,124
Friends with Money (2006),3.079175704989154,461
Fright Night (1985),3.3238119312436805,1978
Fright Night (2011),3.156779661016949,236
Fright Night Part II (1988),2.3576642335766422,411
Fritz the Cat (1972),3.0886524822695036,423
From Beyond (1986),3.35625,240
From Dusk Till Dawn (1996),3.269430268551828,11953
From Hell (2001),3.3408824219666746,4261
From Here to Eternity (1953),3.9467286378262423,2797
From Justin to Kelly (2003),0.9347290640394089,406
From Paris with Love (2010),3.1188725490196076,408
From Russia with Love (1963),3.712947699685299,6673
From the Earth to the Moon (1998),4.037383177570093,321
From the Hip (1987),3.015479876160991,323
From the Journals of Jean Seberg (1995),3.5544554455445545,101
Frost/Nixon (2008),3.8225401606425704,1992
Frozen (2010),2.957055214723926,163
Frozen (2013),3.693794964028777,1112
Frozen Land (Paha maa) (2005),3.518987341772152,158
Frozen River (2008),3.691943127962085,422
Fruitvale Station (2013),3.613138686131387,137
Fubar (2002),3.467741935483871,124
Fuck (2005),3.2982456140350878,114
Full Frontal (2002),2.6802168021680215,369
Full Metal Jacket (1987),4.027209754708925,21077
Full Tilt Boogie (1997),3.138211382113821,123
Fullmetal Alchemist the Movie: Conqueror of Shamballa (GekijÃ´-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),3.4895104895104896,143
Fulltime Killer (Chuen jik sat sau) (2001),3.561926605504587,218
Fun and Fancy Free (1947),3.1904761904761907,168
Fun with Dick and Jane (1977),3.03021978021978,182
Fun with Dick and Jane (2005),2.9831056793673616,1391
Funeral in Berlin (1966),3.6724137931034484,145
Funny Bones (1995),3.560377358490566,265
Funny Face (1957),3.6127844712182062,1494
Funny Farm (1988),2.8991628614916287,1314
Funny Games (1997),3.7516005121638925,781
Funny Games U.S. (2007),3.2177033492822966,418
Funny Girl (1968),3.5377942998760843,807
Funny Lady (1975),2.918552036199095,221
Funny People (2009),3.264026402640264,909
Fur: An Imaginary Portrait of Diane Arbus (2006),3.353846153846154,130
Fury (1936),3.74375,160
Fury (2014),3.6104815864022664,353
Futurama: Bender's Big Score (2007),3.758014073494918,1279
Futurama: Bender's Game (2008),3.6198257080610023,918
Futurama: Into the Wild Green Yonder (2009),3.7098214285714284,672
Futurama: The Beast with a Billion Backs (2008),3.6463288521199586,967
G-Force (2009),2.544943820224719,178
G. I. Blues (1960),2.6982758620689653,174
G.I. Jane (1997),2.92751677852349,5960
G.I. Joe: Retaliation (2013),2.7373737373737375,198
G.I. Joe: The Rise of Cobra (2009),2.805379746835443,948
Gabbeh (1996),3.4689655172413794,145
Galaxy Quest (1999),3.61054579093432,12972
Gallipoli (1981),3.855185384202042,1861
Game Change (2012),3.731075697211155,251
Game of Death (1978),3.23109243697479,238
Gamer (2009),2.9923195084485408,651
Gandhi (1982),4.000433181719732,9234
Gang Related (1997),2.8072916666666665,192
Gangs of New York (2002),3.479151426481346,6835
Gangster No. 1 (2000),3.169724770642202,218
Gangster Squad (2013),3.226384364820847,307
Garden State (2004),3.812576042473178,9041
Gardens of Stone (1987),3.339366515837104,221
Garfield: A Tail of Two Kitties (2006),2.4473684210526314,247
Garfield: The Movie (2004),2.2323809523809524,1050
"Gas, Food, Lodging (1992)",3.465909090909091,220
GasLand (2010),3.788702928870293,239
Gaslight (1944),4.026315789473684,1976
Gates of Heaven (1978),3.8417721518987342,158
Gattaca (1997),3.7730335137625244,17366
Genghis Blues (1999),3.903225806451613,186
Gentleman's Agreement (1947),3.7431259044862517,691
Gentlemen Prefer Blondes (1953),3.699245283018868,1325
Gentlemen of Fortune (Dzhentlmeny udachi) (1972),3.898936170212766,94
George Washington (2000),3.673835125448029,279
George of the Jungle (1997),2.7157850545759867,3573
Georgia (1995),3.2448856799037302,831
Georgia Rule (2007),3.0026178010471205,191
Georgy Girl (1966),3.46484375,128
Geri's Game (1997),3.808,125
Germinal (1993),3.4357366771159876,319
Geronimo: An American Legend (1993),3.1507389162561577,1015
Gerry (2002),3.0915750915750917,273
Get Bruce (1999),3.1926605504587156,218
Get Carter (1971),3.565512048192771,664
Get Carter (2000),2.345149253731343,1072
Get Him to the Greek (2010),3.3132875143184424,873
Get Low (2009),3.4953271028037385,214
Get Over It (2001),3.026923076923077,520
Get Real (1998),3.7983870967741935,558
Get Rich or Die Tryin' (2005),2.8713235294117645,136
Get Shorty (1995),3.5683929968701094,20448
Get Smart (2008),3.2533333333333334,1575
Get on the Bus (1996),3.465877437325905,718
Get the Gringo (2012),3.3771929824561404,171
Getting Even with Dad (1994),2.4316909294512876,893
Gettysburg (1993),3.786445012787724,1564
Ghost (1990),3.405365623896063,25477
Ghost Dad (1990),2.2682403433476397,233
Ghost Dog: The Way of the Samurai (1999),3.7317970090708505,4079
Ghost Rider (2007),2.55012936610608,1546
Ghost Rider: Spirit of Vengeance (2012),2.1613756613756614,189
Ghost Ship (2002),2.548895899053628,1268
Ghost Story (1981),3.1339622641509433,265
Ghost Town (2008),3.4695752009184844,871
Ghost World (2001),3.7729748127978215,5876
Ghost in the Shell (KÃ´kaku kidÃ´tai) (1995),3.934359805510535,6787
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),3.7037852112676055,1136
Ghostbusters (a.k.a. Ghost Busters) (1984),3.7482527611805176,27615
Ghostbusters II (1989),2.974698479286838,7628
Ghosts of Girlfriends Past (2009),2.9209726443768997,329
Ghosts of Mars (2001),2.3153786104605776,1281
Ghosts of Mississippi (1996),3.5272401433691756,1395
Ghosts of the Abyss (2003),3.24,150
Ghoulies (1985),2.2319277108433737,498
Ghoulies II (1987),1.5570342205323193,263
Gia (1998),3.2844827586206895,406
Giant (1956),3.7408980582524274,1648
Gigantic (A Tale of Two Johns) (2002),3.8292079207920793,202
Gigi (1958),3.612739234449761,1672
Gigli (2003),1.1612426035502958,676
Gilda (1946),3.9254658385093166,966
Gimme Shelter (1970),3.8479125248508947,503
Ginger Snaps (2000),3.4527363184079602,804
Ginger Snaps Back: The Beginning (2004),3.0375,120
Ginger Snaps: Unleashed (2004),3.2773722627737225,137
Girl 6 (1996),2.844844844844845,999
Girl with a Pearl Earring (2003),3.546634870164282,1887
"Girl, Interrupted (1999)",3.5411371237458193,4485
Girlfight (2000),3.5288461538461537,728
Girls Just Want to Have Fun (1985),3.024175824175824,455
Girls Town (1996),3.2056962025316458,158
Gladiator (1992),3.947538100820633,3412
Gladiator (2000),3.9375434645825744,30197
Gleaming the Cube (1989),2.773770491803279,305
Glen or Glenda (1953),2.733695652173913,368
Glengarry Glen Ross (1992),3.8632885563679644,5881
Glitter (2001),1.1077389984825494,659
Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),3.732142857142857,112
Gloria (1980),3.2593984962406015,133
Gloria (1999),2.4083044982698962,289
Glory (1989),3.9916238255628436,11282
Glory Daze (1995),2.831818181818182,110
Glory Road (2006),3.5857843137254903,408
Gnomeo & Juliet (2011),2.8389423076923075,208
Go (1999),3.7007948523845573,7926
Go Figure (Va savoir) (2001),3.2477064220183487,109
Go Fish (1994),3.34,875
Go Tigers! (2001),3.4953271028037385,107
Go West (1925),3.6131221719457014,221
Goal! The Dream Begins (Goal!) (2005),3.323529411764706,221
God Bless America (2011),3.6590106007067136,283
God Said 'Ha!' (1998),3.4421487603305785,363
Gods and Generals (2003),2.870716510903427,321
Gods and Monsters (1998),3.807377049180328,4270
Godsend (2004),2.4074492099322797,443
Godzilla (1998),2.340190336749634,6830
Godzilla (2014),2.9782608695652173,529
Godzilla (Gojira) (1954),3.2283922973578147,2233
Godzilla 2000 (Gojira ni-sen mireniamu) (1999),2.504105090311987,1218
Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993),2.875,104
Godzilla vs. Mothra (Mosura tai Gojira) (1964),2.9242424242424243,429
Godzilla's Revenge (Gojira-Minira-Gabara: Oru KaijÃ» Daishingeki) (All Monsters Attack) (1969),2.4,110
"Godzilla, King of the Monsters! (KaijÃ»-Ã´ Gojira) (1956)",3.2754777070063694,314
Goin' South (1978),3.017857142857143,140
Going My Way (1944),3.574248120300752,532
Going Overboard (1989),2.0954545454545452,110
Going the Distance (2010),3.15311004784689,209
Gold Diggers: The Secret of Bear Mountain (1995),2.9014492753623187,345
GoldenEye (1995),3.4152674398476717,23108
Goldfinger (1964),3.7500946073793755,10570
Gomorrah (Gomorra) (2008),3.467696629213483,356
Gone Baby Gone (2007),3.8203439443834615,2733
Gone Fishin' (1997),2.2083333333333335,444
Gone Girl (2014),3.9378980891719744,1256
Gone in 60 Seconds (1974),3.3739837398373984,123
Gone in 60 Seconds (2000),3.0508978675645344,8910
Gone with the Wind (1939),3.82596599690881,12940
Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),3.829192546583851,322
Good Burger (1997),2.263888888888889,432
Good Hair (2009),3.5,121
Good Luck Chuck (2007),2.7843866171003717,538
Good Morning (OhayÃ´) (1959),3.7636986301369864,146
"Good Morning, Vietnam (1987)",3.65766377126312,11052
"Good Night, and Good Luck. (2005)",3.8237939493049877,3669
Good Will Hunting (1997),4.019631971527016,26411
"Good bye, Lenin! (2003)",3.9060288015621185,4097
Goodbye Lover (1999),2.675757575757576,165
"Goodbye, Mr. Chips (1939)",3.8182751540041067,487
Goodfellas (1990),4.182024418412803,24244
Goon (2011),3.309045226130653,199
Gordy (1995),2.4652956298200515,389
Gorillas in the Mist (1988),3.4914285714285715,1400
Gorky Park (1983),3.5161001788908766,559
Gosford Park (2001),3.6275820170109356,5761
Gossip (2000),2.7890625,576
Gotcha! (1985),2.9157303370786516,178
Gothic (1986),2.7158469945355193,366
Gothika (2003),2.884227296866702,1883
Goya's Ghosts (2006),3.273076923076923,130
Gozu (GokudÃ´ kyÃ´fu dai-gekijÃ´: Gozu) (2003),3.628205128205128,117
Grace Is Gone (2007),3.248031496062992,127
Grace of My Heart (1996),3.36,525
Gran Torino (2008),3.971554154917897,6029
Grand Canyon (1991),3.3922247882986913,2598
Grand Hotel (1932),3.7436260623229463,706
Grand Illusion (La grande illusion) (1937),4.14262187088274,1518
Grandma's Boy (2006),3.5697384806973846,803
Grass (1999),3.6403162055335967,253
Grateful Dawg (2000),3.6473214285714284,112
Grateful Dead (1995),3.002840909090909,176
Grave of the Fireflies (Hotaru no haka) (1988),4.078293559986924,3059
Graveyard Shift (Stephen King's Graveyard Shift) (1990),2.138779527559055,508
Gravity (2013),3.7564543889845097,2324
Gray's Anatomy (1996),3.5858369098712446,233
Grease (1978),3.3168505794989245,14409
Grease 2 (1982),1.9500440787540405,3403
Great Balls of Fire! (1989),3.0,571
Great Expectations (1946),3.8026004728132388,423
Great Expectations (1998),3.240459429418303,2699
Greed (1924),3.860655737704918,183
Green Card (1990),2.9574816026165167,1223
Green Lantern (2011),2.861179361179361,814
Green Lantern: First Flight (2009),3.2899159663865545,238
Green Street Hooligans (a.k.a. Hooligans) (2005),3.771748492678725,1161
Green Zone (2010),3.41698595146871,783
Greenberg (2010),3.2100977198697067,307
Greenfingers (2000),3.651436031331593,383
Gregory's Girl (1981),3.7986725663716814,452
Gremlins (1984),3.2516575108922146,10558
Gremlins 2: The New Batch (1990),2.7001632082070413,4289
Grey Gardens (1975),3.7979591836734694,245
"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",3.0082474226804123,485
Gridiron Gang (2006),3.365740740740741,216
Gridlock'd (1997),3.252659574468085,564
Grind (2003),2.7142857142857144,98
Grindhouse (2007),3.7139022322690027,3539
Grizzly Man (2005),3.8245116572148707,1587
Groove (2000),3.3333333333333335,267
Gross Anatomy (a.k.a. A Cut Above) (1989),3.0338461538461536,325
Grosse Pointe Blank (1997),3.7542227844333658,13439
Groundhog Day (1993),3.8699505291091962,30523
Grown Ups (2010),2.757782101167315,514
Grumpier Old Men (1995),3.094606542882405,9048
Grumpy Old Men (1993),3.341826734613877,5102
Guantanamera (1994),3.409090909090909,121
Guardians of the Galaxy (2014),3.8586030664395228,1761
Guarding Tess (1994),3.007865168539326,445
Guess Who (2005),3.078193832599119,454
Guess Who's Coming to Dinner (1967),3.8476874003189794,2508
Guilty as Sin (1993),2.8044554455445545,404
Guinevere (1999),3.2745302713987474,479
Gulliver's Travels (1939),3.3315629742033384,659
Gulliver's Travels (2010),2.4805825242718447,206
Gumby: The Movie (1995),2.3621323529411766,272
Gummo (1997),3.4455445544554455,303
Gun Crazy (a.k.a. Deadly Is the Female) (1949),3.7427884615384617,208
Gun Shy (2000),2.9195804195804196,286
Gunfight at the O.K. Corral (1957),3.5490463215258856,367
Gung Ho (1986),2.8866883116883115,1540
Gunga Din (1939),3.7093908629441623,394
Gunner Palace (2004),3.2276119402985075,134
Guys and Dolls (1955),3.7483933161953726,1556
Gypsy (1962),3.5831721470019344,517
H.O.T.S. (1979),2.1724137931034484,145
Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),3.7593123209169055,349
Hackers (1995),3.183138305371493,7093
Haiku Tunnel (2001),3.0342857142857143,175
Hair (1979),3.5049261083743843,406
Hairspray (1988),3.3544982137057486,3079
